NU_ANO_CENSO,CO_IES,TP_CATEGORIA_ADMINISTRATIVA,TP_ORGANIZACAO_ACADEMICA,CO_CURSO,CO_CURSO_POLO,TP_TURNO,TP_GRAU_ACADEMICO,TP_MODALIDADE_ENSINO,TP_NIVEL_ACADEMICO,CO_OCDE_AREA_GERAL,CO_OCDE_AREA_ESPECIFICA,CO_OCDE_AREA_DETALHADA,CO_OCDE,CO_ALUNO,CO_ALUNO_CURSO,CO_ALUNO_CURSO_ORIGEM,TP_COR_RACA,TP_SEXO,NU_ANO_NASCIMENTO,NU_MES_NASCIMENTO,NU_DIA_NASCIMENTO,NU_IDADE,TP_NACIONALIDADE,CO_PAIS_ORIGEM,CO_UF_NASCIMENTO,CO_MUNICIPIO_NASCIMENTO,TP_DEFICIENCIA,IN_DEFICIENCIA_AUDITIVA,IN_DEFICIENCIA_FISICA,IN_DEFICIENCIA_INTELECTUAL,IN_DEFICIENCIA_MULTIPLA,IN_DEFICIENCIA_SURDEZ,IN_DEFICIENCIA_SURDOCEGUEIRA,IN_DEFICIENCIA_BAIXA_VISAO,IN_DEFICIENCIA_CEGUEIRA,IN_DEFICIENCIA_SUPERDOTACAO,IN_TGD_AUTISMO_INFANTIL,IN_TGD_SINDROME_ASPERGER,IN_TGD_SINDROME_RETT,IN_TGD_TRANSTOR_DESINTEGRATIVO,TP_SITUACAO,QT_CARGA_HORARIA_TOTAL,QT_CARGA_HORARIA_INTEG,DT_INGRESSO_CURSO,IN_INGRESSO_VESTIBULAR,IN_INGRESSO_ENEM,IN_INGRESSO_AVALIACAO_SERIADA,IN_INGRESSO_SELECAO_SIMPLIFICA,IN_INGRESSO_OUTRO_TIPO_SELECAO,IN_INGRESSO_VAGA_REMANESC,IN_INGRESSO_VAGA_PROG_ESPECIAL,IN_INGRESSO_TRANSF_EXOFFICIO,IN_INGRESSO_DECISAO_JUDICIAL,IN_INGRESSO_CONVENIO_PECG,IN_INGRESSO_EGRESSO,IN_INGRESSO_OUTRA_FORMA,IN_RESERVA_VAGAS,IN_RESERVA_ETNICO,IN_RESERVA_DEFICIENCIA,IN_RESERVA_ENSINO_PUBLICO,IN_RESERVA_RENDA_FAMILIAR,IN_RESERVA_OUTRA,IN_FINANCIAMENTO_ESTUDANTIL,IN_FIN_REEMB_FIES,IN_FIN_REEMB_ESTADUAL,IN_FIN_REEMB_MUNICIPAL,IN_FIN_REEMB_PROG_IES,IN_FIN_REEMB_ENT_EXTERNA,IN_FIN_REEMB_OUTRA,IN_FIN_NAOREEMB_PROUNI_INTEGR,IN_FIN_NAOREEMB_PROUNI_PARCIAL,IN_FIN_NAOREEMB_ESTADUAL,IN_FIN_NAOREEMB_MUNICIPAL,IN_FIN_NAOREEMB_PROG_IES,IN_FIN_NAOREEMB_ENT_EXTERNA,IN_FIN_NAOREEMB_OUTRA,IN_APOIO_SOCIAL,IN_APOIO_ALIMENTACAO,IN_APOIO_BOLSA_PERMANENCIA,IN_APOIO_BOLSA_TRABALHO,IN_APOIO_MATERIAL_DIDATICO,IN_APOIO_MORADIA,IN_APOIO_TRANSPORTE,IN_ATIVIDADE_EXTRACURRICULAR,IN_COMPLEMENTAR_ESTAGIO,IN_COMPLEMENTAR_EXTENSAO,IN_COMPLEMENTAR_MONITORIA,IN_COMPLEMENTAR_PESQUISA,IN_BOLSA_ESTAGIO,IN_BOLSA_EXTENSAO,IN_BOLSA_MONITORIA,IN_BOLSA_PESQUISA,TP_ESCOLA_CONCLUSAO_ENS_MEDIO,IN_ALUNO_PARFOR,TP_SEMESTRE_CONCLUSAO,TP_SEMESTRE_REFERENCIA,IN_MOBILIDADE_ACADEMICA,TP_MOBILIDADE_ACADEMICA,TP_MOBILIDADE_ACADEMICA_INTERN,CO_IES_DESTINO,CO_PAIS_DESTINO,IN_MATRICULA,IN_CONCLUINTE,IN_INGRESSO_TOTAL,IN_INGRESSO_VAGA_NOVA,IN_INGRESSO_PROCESSO_SELETIVO,NU_ANO_INGRESSO
2017,1,1,1,1,,1,1,1,1,3,38,380,380D01,400016463760,48771349,,3,1,1995,3,22,22,1,76,,,9,,,,,,,,,,,,,,2,3700,2430,01/01/2014,0,1,0,0,,0,0,0,0,0,0,,1,1,0,1,1,0,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,,,,,,,,,1,,,2,0,,,,,1,0,0,0,,2014
2017,1,1,1,1,,3,1,1,1,3,38,380,380D01,400016464325,48746935,,1,2,1966,6,13,51,1,76,,,9,,,,,,,,,,,,,,2,3700,2730,01/01/2015,0,1,0,0,,0,0,0,0,0,0,,1,0,0,1,0,0,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,1,,,2,0,,,,,1,0,0,0,,2015
2017,1,1,1,1,,1,1,1,1,3,38,380,380D01,400017289755,48753350,,3,1,1994,5,30,23,1,76,,,9,,,,,,,,,,,,,,2,3700,4029,01/01/2014,0,1,0,0,,0,0,0,0,0,0,,1,1,0,1,1,0,,,,,,,,,,,,,,,0,,,,,,,1,0,0,0,1,,,,1,1,,,2,0,,,,,1,0,0,0,,2014
2017,1,1,1,1,,3,1,1,1,3,38,380,380D01,400017299123,48748378,,2,2,1971,5,26,46,1,76,,,9,,,,,,,,,,,,,,2,3700,2670,01/01/2014,0,1,0,0,,0,0,0,0,0,0,,1,1,0,1,1,0,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,1,,,2,0,,,,,1,0,0,0,,2014
2017,1,1,1,1,,1,1,1,1,3,38,380,380D01,400017303370,48755600,,2,1,1994,10,28,23,1,76,,,9,,,,,,,,,,,,,,2,3700,2850,01/01/2014,0,1,0,0,,0,0,0,0,0,0,,1,1,0,1,0,0,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,1,,,2,0,,,,,1,0,0,0,,2014
2017,1,1,1,1,,3,1,1,1,3,38,380,380D01,400018099318,48756130,,2,2,1981,3,19,36,1,76,,,9,,,,,,,,,,,,,,2,3700,2730,01/01/2014,0,1,0,0,,0,0,0,0,0,0,,1,1,0,1,0,0,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,1,,,2,0,,,,,1,0,0,0,,2014
2017,1,1,1,1,,3,1,1,1,3,38,380,380D01,400018305340,48753010,,3,2,1985,3,24,32,1,76,,,9,,,,,,,,,,,,,,2,3700,2670,01/01/2014,0,1,0,0,,0,0,0,0,0,0,,1,1,0,1,0,0,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,1,,,2,0,,,,,1,0,0,0,,2014
2017,1,1,1,1,,3,1,1,1,3,38,380,380D01,400018313027,48762047,,3,2,1995,4,28,22,1,76,,,9,,,,,,,,,,,,,,2,3700,2670,01/01/2014,0,1,0,0,,0,0,0,0,0,0,,1,1,0,1,1,0,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,1,,,2,0,,,,,1,0,0,0,,2014
2017,1,1,1,1,,3,1,1,1,3,38,380,380D01,400018315595,48771221,,1,2,1996,5,10,21,1,76,,,9,,,,,,,,,,,,,,2,3700,1320,01/01/2016,0,1,0,0,,0,0,0,0,0,0,,1,0,0,1,0,0,,,,,,,,,,,,,,,0,,,,,,,1,0,1,0,0,,0,,,1,,,2,0,,,,,1,0,0,0,,2016
2017,1,1,1,1,,1,1,1,1,3,38,380,380D01,400018315913,48735161,,1,2,1996,11,11,21,1,76,,,9,,,,,,,,,,,,,,2,3700,1920,01/01/2015,0,1,0,0,,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,2,,,2,0,,,,,1,0,0,0,,2015
2017,1,1,1,1,,1,1,1,1,3,38,380,380D01,400018316096,48748394,,3,2,1995,12,12,22,1,76,,,9,,,,,,,,,,,,,,2,3700,1320,01/01/2016,0,1,0,0,,0,0,0,0,0,0,,1,1,0,1,1,0,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,1,,,2,0,,,,,1,0,0,0,,2016
2017,1,1,1,1,,3,1,1,1,3,38,380,380D01,400018316101,48721116,,3,2,1995,10,21,22,1,76,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,3700,2730,01/01/2014,0,1,0,0,,0,0,0,0,0,0,,1,1,0,1,1,0,,,,,,,,,,,,,,,1,0,1,0,0,0,0,1,0,0,1,0,,,0,,1,,,2,0,,,,,1,0,0,0,,2014
2017,1,1,1,1,,1,1,1,1,3,38,380,380D01,400018316102,48786865,,1,1,1995,9,20,22,1,76,,,9,,,,,,,,,,,,,,2,3700,1920,01/01/2014,0,1,0,0,,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,2,,,2,0,,,,,1,0,0,0,,2014
2017,1,1,1,1,,3,1,1,1,3,38,380,380D01,400018316103,48747982,,1,2,1995,9,3,22,1,76,,,9,,,,,,,,,,,,,,2,3700,1800,01/01/2014,0,1,0,0,,0,0,0,0,0,0,,1,0,0,1,1,0,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,1,,,2,0,,,,,1,0,0,0,,2014
2017,1,1,1,1,,3,1,1,1,3,38,380,380D01,400018316104,48780665,,3,2,1979,4,4,38,1,76,,,9,,,,,,,,,,,,,,2,3700,2610,01/01/2014,0,1,0,0,,0,0,0,0,0,0,,1,1,0,1,1,0,,,,,,,,,,,,,,,0,,,,,,,1,0,1,0,0,,0,,,1,,,2,0,,,,,1,0,0,0,,2014
2017,1,1,1,1,,3,1,1,1,3,38,380,380D01,400018316105,48780460,,1,2,1995,11,30,22,1,76,,,9,,,,,,,,,,,,,,2,3700,2950,01/01/2014,0,1,0,0,,0,0,0,0,0,0,,1,0,0,1,1,0,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,1,,,2,0,,,,,1,0,0,0,,2014
2017,1,1,1,1,,3,1,1,1,3,38,380,380D01,400018316106,48762824,,3,2,1994,8,8,23,1,76,,,9,,,,,,,,,,,,,,2,3700,2670,01/01/2014,0,1,0,0,,0,0,0,0,0,0,,1,1,0,1,1,0,,,,,,,,,,,,,,,0,,,,,,,1,0,1,0,0,,0,,,1,,,2,0,,,,,1,0,0,0,,2014
2017,1,1,1,1,,3,1,1,1,3,38,380,380D01,400018316107,48779607,,3,2,1969,3,17,48,1,76,,,9,,,,,,,,,,,,,,2,3700,2670,01/01/2014,0,1,0,0,,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,1,,,2,0,,,,,1,0,0,0,,2014
2017,1,1,1,1,,1,1,1,1,3,38,380,380D01,400018316109,48754555,,3,2,1995,5,18,22,1,76,,,9,,,,,,,,,,,,,,2,3700,2670,01/01/2014,0,1,0,0,,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,2,,,2,0,,,,,1,0,0,0,,2014
2017,1,1,1,1,,1,1,1,1,3,38,380,380D01,400018316110,48747712,,3,1,1996,4,15,21,1,76,,,9,,,,,,,,,,,,,,2,3700,3578,01/01/2014,0,1,0,0,,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,2,,,2,0,,,,,1,0,0,0,,2014
2017,1,1,1,1,,1,1,1,1,3,38,380,380D01,400018316111,48734770,,3,2,1996,7,23,21,1,76,,,9,,,,,,,,,,,,,,2,3700,2670,01/01/2014,0,1,0,0,,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,2,,,2,0,,,,,1,0,0,0,,2014
2017,1,1,1,1,,1,1,1,1,3,38,380,380D01,400018316112,48779912,,1,1,1997,3,24,20,1,76,,,9,,,,,,,,,,,,,,2,3700,2730,01/01/2014,0,1,0,0,,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,1,0,0,1,0,,,1,,2,,,2,0,,,,,1,0,0,0,,2014
2017,1,1,1,1,,1,1,1,1,3,38,380,380D01,400018316113,48721118,,3,2,1997,2,19,20,1,76,,,9,,,,,,,,,,,,,,2,3700,600,01/01/2014,0,1,0,0,,0,0,0,0,0,0,,1,1,0,1,0,0,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,1,,,2,0,,,,,1,0,0,0,,2014
2017,1,1,1,1,,3,1,1,1,3,38,380,380D01,400018316114,48754556,,1,2,1996,1,18,21,1,76,,,9,,,,,,,,,,,,,,3,3700,1920,01/01/2014,0,1,0,0,,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,2,,,2,,,,,,0,0,0,0,,2014
2017,1,1,1,1,,3,1,1,1,3,38,380,380D01,400018316115,48734492,,1,1,1994,6,23,23,1,76,,,9,,,,,,,,,,,,,,2,3700,2730,01/01/2014,0,1,0,0,,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,2,,,2,0,,,,,1,0,0,0,,2014
2017,1,1,1,1,,3,1,1,1,3,38,380,380D01,400018316116,48748397,,1,2,1995,5,20,22,1,76,,,9,,,,,,,,,,,,,,2,3700,2730,01/01/2014,0,1,0,0,,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,2,,,2,0,,,,,1,0,0,0,,2014
2017,1,1,1,1,,3,1,1,1,3,38,380,380D01,400018316117,48769753,,3,2,1983,10,12,34,1,76,,,9,,,,,,,,,,,,,,2,3700,2730,01/01/2014,0,1,0,0,,0,0,0,0,0,0,,1,1,0,1,0,0,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,1,,,2,0,,,,,1,0,0,0,,2014
2017,1,1,1,1,,1,1,1,1,3,38,380,380D01,400018316118,48785859,,1,1,1995,10,25,22,1,76,,,9,,,,,,,,,,,,,,2,3700,2730,01/01/2014,0,1,0,0,,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,2,,,2,0,,,,,1,0,0,0,,2014
2017,1,1,1,1,,1,1,1,1,3,38,380,380D01,400018316119,48770167,,2,2,1993,7,13,24,1,76,,,9,,,,,,,,,,,,,,2,3700,2970,01/01/2014,0,1,0,0,,0,0,0,0,0,0,,1,1,0,1,1,0,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,1,,,2,0,,,,,1,0,0,0,,2014
2017,1,1,1,1,,1,1,1,1,3,38,380,380D01,400018316120,48746973,,5,1,1993,6,24,24,1,76,,,9,,,,,,,,,,,,,,2,3700,540,01/01/2014,1,0,0,0,,0,0,0,0,0,0,,1,1,0,0,0,0,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,1,,,2,0,,,,,1,0,0,0,,2014
2017,1,1,1,1,,1,1,1,1,3,38,380,380D01,400018316121,48746976,,5,2,1994,9,23,23,1,76,,,9,,,,,,,,,,,,,,2,3700,1080,01/01/2014,1,0,0,0,,0,0,0,0,0,0,,1,1,0,0,0,0,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,1,,,2,0,,,,,1,0,0,0,,2014
2017,1,1,1,1,,3,1,1,1,3,38,380,380D01,400018316122,48755627,,3,2,1970,12,1,47,1,76,,,9,,,,,,,,,,,,,,3,3700,720,01/01/2014,0,1,0,0,,0,0,0,0,0,0,,1,1,0,1,0,0,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,1,,,2,,,,,,0,0,0,0,,2014
2017,1,1,1,1,,1,1,1,1,3,38,380,380D01,400018316123,48763115,,1,2,1994,7,28,23,1,76,,,9,,,,,,,,,,,,,,2,3700,2670,01/01/2014,0,1,0,0,,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,2,,,2,0,,,,,1,0,0,0,,2014
2017,1,1,1,1,,1,1,1,1,3,38,380,380D01,400018316124,48747416,,1,1,1996,6,22,21,1,76,,,9,,,,,,,,,,,,,,2,3700,2730,01/01/2014,0,1,0,0,,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,2,,,2,0,,,,,1,0,0,0,,2014
2017,1,1,1,1,,1,1,1,1,3,38,380,380D01,400018316125,48785441,,1,2,1996,1,19,21,1,76,,,9,,,,,,,,,,,,,,2,3700,2730,01/01/2014,0,1,0,0,,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,1,0,0,0,1,,,,1,1,,,2,0,,,,,1,0,0,0,,2014
2017,1,1,1,1,,1,1,1,1,3,38,380,380D01,400018316126,48752604,,3,2,1995,4,27,22,1,76,,,9,,,,,,,,,,,,,,2,3700,2730,01/01/2014,0,1,0,0,,0,0,0,0,0,0,,1,1,0,1,0,0,,,,,,,,,,,,,,,1,0,0,0,0,0,1,1,0,1,1,1,,0,0,1,1,,,2,0,,,,,1,0,0,0,,2014
2017,1,1,1,1,,3,1,1,1,3,38,380,380D01,400018316127,48762092,,3,2,1996,4,9,21,1,76,,,9,,,,,,,,,,,,,,2,3700,1260,01/01/2014,0,1,0,0,,0,0,0,0,0,0,,1,1,0,1,1,0,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,1,,,2,0,,,,,1,0,0,0,,2014
2017,1,1,1,1,,1,1,1,1,3,38,380,380D01,400018316128,48748194,,3,2,1996,8,21,21,1,76,,,9,,,,,,,,,,,,,,2,3700,2730,01/01/2014,0,1,0,0,,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,2,,,2,0,,,,,1,0,0,0,,2014
2017,1,1,1,1,,1,1,1,1,3,38,380,380D01,400018316129,48720701,,1,2,1996,6,3,21,1,76,,,9,,,,,,,,,,,,,,2,3700,2670,01/01/2014,0,1,0,0,,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,2,,,2,0,,,,,1,0,0,0,,2014
2017,1,1,1,1,,1,1,1,1,3,38,380,380D01,400018316130,48770170,,3,1,1995,10,28,22,1,76,,,9,,,,,,,,,,,,,,2,3700,2670,01/01/2014,0,1,0,0,,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,2,,,2,0,,,,,1,0,0,0,,2014
2017,1,1,1,1,,1,1,1,1,3,38,380,380D01,400018316131,48762827,,1,2,1995,10,6,22,1,76,,,9,,,,,,,,,,,,,,2,3700,3729,01/01/2014,0,1,0,0,,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,2,,,2,1,1,,585,,1,0,0,0,,2014
2017,1,1,1,1,,1,1,1,1,3,38,380,380D01,400018316132,48753920,,1,1,1996,3,8,21,1,76,,,9,,,,,,,,,,,,,,2,3700,3887,01/01/2014,0,1,0,0,,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,1,0,1,1,1,,0,0,1,2,,,2,0,,,,,1,0,0,0,,2014
2017,1,1,1,1,,1,1,1,1,3,38,380,380D01,400018316133,48754558,,3,2,1996,3,15,21,1,76,,,9,,,,,,,,,,,,,,2,3700,2670,01/01/2014,0,1,0,0,,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,2,,,2,0,,,,,1,0,0,0,,2014
2017,1,1,1,1,,3,1,1,1,3,38,380,380D01,400018316134,48786484,,3,1,1995,4,4,22,1,76,,,9,,,,,,,,,,,,,,2,3700,2730,01/01/2014,0,1,0,0,,0,0,0,0,0,0,,1,1,0,1,0,0,,,,,,,,,,,,,,,0,,,,,,,1,0,1,0,0,,0,,,1,,,2,0,,,,,1,0,0,0,,2014
2017,1,1,1,1,,1,1,1,1,3,38,380,380D01,400018316135,48752606,,3,1,1996,7,19,21,1,76,,,9,,,,,,,,,,,,,,2,3700,2730,01/01/2014,0,1,0,0,,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,1,0,1,0,1,,0,,0,2,,,2,0,,,,,1,0,0,0,,2014
2017,1,1,1,1,,1,1,1,1,3,38,380,380D01,400018316136,48735163,,3,1,1997,7,25,20,1,76,,,9,,,,,,,,,,,,,,2,3700,2730,01/01/2014,0,1,0,0,,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,2,,,2,0,,,,,1,0,0,0,,2014
2017,1,1,1,1,,1,1,1,1,3,38,380,380D01,400018316137,48755628,,1,1,1996,3,4,21,1,76,,,9,,,,,,,,,,,,,,2,3700,3909,01/01/2014,0,1,0,0,,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,1,0,1,0,0,,0,,,2,,,2,0,,,,,1,0,0,0,,2014
2017,1,1,1,1,,1,1,1,1,3,38,380,380D01,400018316138,48786485,,4,1,1996,9,20,21,1,76,,,9,,,,,,,,,,,,,,2,3700,2730,01/01/2014,0,1,0,0,,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,1,1,0,0,0,1,,,,1,2,,,2,0,,,,,1,0,0,0,,2014
2017,1,1,1,1,,1,1,1,1,3,38,380,380D01,400018316139,48786487,,1,1,1996,5,23,21,1,76,,,9,,,,,,,,,,,,,,2,3700,2730,01/01/2014,0,1,0,0,,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,2,,,2,0,,,,,1,0,0,0,,2014
2017,1,1,1,1,,1,1,1,1,3,38,380,380D01,400018316140,48786190,,1,1,1996,7,11,21,1,76,,,9,,,,,,,,,,,,,,2,3700,2730,01/01/2014,0,1,0,0,,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,1,0,1,0,0,,0,,,2,,,2,0,,,,,1,0,0,0,,2014
2017,1,1,1,1,,1,1,1,1,3,38,380,380D01,400018316141,48754941,,3,1,1995,8,30,22,1,76,,,9,,,,,,,,,,,,,,2,3700,2730,01/01/2014,0,1,0,0,,0,0,0,0,0,0,,1,1,0,1,0,0,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,1,,,2,0,,,,,1,0,0,0,,2014
2017,1,1,1,1,,1,1,1,1,3,38,380,380D01,400018316142,48771053,,1,1,1996,10,13,21,1,76,,,9,,,,,,,,,,,,,,2,3700,3729,01/01/2014,0,1,0,0,,0,0,0,0,0,0,,1,0,0,1,0,0,,,,,,,,,,,,,,,0,,,,,,,1,0,0,0,1,,,,1,1,,,2,0,,,,,1,0,0,0,,2014
2017,1,1,1,1,,1,1,1,1,3,38,380,380D01,400018316144,48746978,,2,2,1996,4,30,21,1,76,,,9,,,,,,,,,,,,,,2,3700,2730,01/01/2014,0,1,0,0,,0,0,0,0,0,0,,1,1,0,1,1,0,,,,,,,,,,,,,,,0,,,,,,,1,0,0,0,1,,,,1,1,,,2,1,2,1,,170,1,0,0,0,,2014
2017,1,1,1,1,,1,1,1,1,3,38,380,380D01,400018316449,48785450,,3,2,1994,8,23,23,1,76,,,9,,,,,,,,,,,,,,2,3700,1920,01/01/2015,0,1,0,0,,0,0,0,0,0,0,,1,1,0,1,0,0,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,1,,,2,0,,,,,1,0,0,0,,2015
2017,1,1,1,1,,1,1,1,1,3,38,380,380D01,400018316452,48753045,,3,2,1995,6,4,22,1,76,,,9,,,,,,,,,,,,,,4,3700,1560,01/01/2014,0,1,0,0,,0,0,0,0,0,0,,1,1,0,1,1,0,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,1,,,2,,,,,,0,0,0,0,,2014
2017,1,1,1,1,,3,1,1,1,3,38,380,380D01,400018316467,48747422,,3,1,1996,6,5,21,1,76,,,9,,,,,,,,,,,,,,2,3700,1920,01/01/2015,0,1,0,0,,0,0,0,0,0,0,,1,1,0,1,1,0,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,1,,,2,0,,,,,1,0,0,0,,2015
2017,1,1,1,1,,1,1,1,1,3,38,380,380D01,400018316471,48753047,,1,1,1997,7,5,20,1,76,,,9,,,,,,,,,,,,,,2,3700,2730,01/01/2014,0,1,0,0,,0,0,0,0,0,0,,1,0,0,1,1,0,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,1,,,2,0,,,,,1,0,0,0,,2014
2017,1,1,1,1,,1,1,1,1,3,38,380,380D01,400018667006,48763347,,1,2,1996,12,12,21,1,76,,,9,,,,,,,,,,,,,,2,3700,2730,01/01/2015,0,1,0,0,,0,0,0,0,0,0,,1,0,0,1,1,0,,,,,,,,,,,,,,,1,1,0,0,0,1,1,1,0,0,1,1,,,1,0,1,,,2,0,,,,,1,0,0,0,,2015
2017,1,1,1,1,,3,1,1,1,3,38,380,380D01,400018667246,48780797,,1,2,1994,12,19,23,1,76,,,9,,,,,,,,,,,,,,2,3700,2956,01/01/2015,0,1,0,0,,0,0,0,0,0,0,,1,0,0,1,1,0,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,1,,,2,0,,,,,1,0,0,0,,2015
2017,1,1,1,1,,1,1,1,1,3,38,380,380D01,400018701935,48762833,,3,1,1996,7,28,21,1,76,51,5103403,0,,,,,,,,,,,,,,2,3700,1800,01/01/2015,0,1,0,0,,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,2,,,2,0,,,,,1,0,0,0,,2015
2017,1,1,1,1,,3,1,1,1,3,38,380,380D01,400018950982,48762105,,1,2,1988,5,2,29,1,76,51,5103403,0,,,,,,,,,,,,,,2,3700,660,01/01/2017,0,1,0,0,,0,0,0,0,0,0,,1,0,0,1,1,0,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,1,,,2,0,,,,,1,0,1,1,,2017
2017,1,1,1,1,,3,1,1,1,3,38,380,380D01,400019542655,48734776,,3,1,1977,9,10,40,1,76,,,9,,,,,,,,,,,,,,2,3700,1920,01/01/2015,0,0,0,0,,0,0,1,0,0,0,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,2,,,2,0,,,,,1,0,0,0,,2015
2017,1,1,1,1,,1,1,1,1,3,38,380,380D01,400019567922,48780672,,3,2,1996,3,13,21,1,76,51,5103403,0,,,,,,,,,,,,,,2,3700,1920,01/01/2015,0,1,0,0,,0,0,0,0,0,0,,1,1,0,1,1,0,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,1,,,2,0,,,,,1,0,0,0,,2015
2017,1,1,1,1,,1,1,1,1,3,38,380,380D01,400019978629,48734780,,3,2,1984,9,18,33,1,76,,,9,,,,,,,,,,,,,,2,3700,1260,01/01/2015,0,1,0,0,,0,0,0,0,0,0,,1,1,0,1,0,0,,,,,,,,,,,,,,,0,,,,,,,1,0,1,1,0,,0,1,,1,,,2,0,,,,,1,0,0,0,,2015
2017,1,1,1,1,,3,1,1,1,3,38,380,380D01,400019979635,48779230,,3,2,1977,6,16,40,1,76,,,9,,,,,,,,,,,,,,3,3700,900,01/01/2015,0,1,0,0,,0,0,0,0,0,0,,1,1,0,1,0,0,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,1,,,2,,,,,,0,0,0,0,,2015
2017,1,1,1,1,,1,1,1,1,3,38,380,380D01,400019979637,48734781,,1,2,1979,5,19,38,1,76,,,9,,,,,,,,,,,,,,3,3700,1260,01/01/2015,0,1,0,0,,0,0,0,0,0,0,,1,0,0,1,0,0,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,1,,,2,,,,,,0,0,0,0,,2015
